Name,Sex,Year,Count
KEVIN,Male,1969,123
KIM,Female,1975,123
LINDA,Female,1971,123
NATALIE,Female,1990,123
NATALIE,Female,1992,123
NEIL,Male,1960,123
PATRICK,Male,1995,123
RACHEL,Female,1982,123
RAYMOND,Male,1962,123
ROBERT,Male,1997,123
SEAN,Male,1990,123
SHAUN,Male,1985,123
SIMON,Male,1985,123
TANIA,Female,1970,123
TAYLOR,Female,2000,123
TIMOTHY,Male,1967,123
ADRIAN,Male,1974,122
ALEXANDRA,Female,1996,122
ANNA,Female,1981,122
BLAKE,Male,1996,122
CAITLIN,Female,2004,122
CATHERINE,Female,1981,122
CHLOE,Female,1988,122
DANIEL,Male,1965,122
DANIEL,Male,1966,122
DANIEL,Male,1968,122
DEBRA,Female,1968,122
ELIZABETH,Female,1975,122
ERIN,Female,1989,122
GLEN,Male,1965,122
ISAAC,Male,1998,122
JACK,Male,1989,122
JADE,Female,1995,122
JASON,Male,1994,122
KATHERINE,Female,1986,122
KATRINA,Female,1969,122
KATRINA,Female,1983,122
LOUISE,Female,1972,122
MARK,Male,1991,122
PETA,Female,1976,122
RACHEL,Female,1971,122
TIMOTHY,Male,1998,122
ALEX,Male,1995,121
ALEXANDRA,Female,1997,121
AMELIA,Female,2004,121
BLAKE,Male,1998,121
CAMERON,Male,1973,121
CAMERON,Male,1976,121
CAMERON,Male,1998,121
CHRISTINE,Female,1976,121
COREY,Male,1991,121
DAMIEN,Male,1978,121
DEAN,Male,1988,121
ELIZABETH,Female,1976,121
FIONA,Female,1974,121
GRANT,Male,1982,121
HOLLY,Female,2001,121
JASMINE,Female,1998,121
JOEL,Male,1980,121
JOEL,Male,2000,121
JOHN,Male,1994,121
JOHN,Male,1996,121
JOSEPH,Male,1998,121
KELLIE,Female,1973,121
LISA,Female,1989,121
MARGARET,Female,1967,121
NATASHA,Female,1976,121
PATRICIA,Female,1972,121
RACHEL,Female,1999,121
RAYMOND,Male,1964,121
RENEE,Female,1978,121
SAMANTHA,Female,2004,121
SEAN,Male,1991,121
SHARON,Female,1976,121
SOPHIE,Female,1995,121
SUZANNE,Female,1965,121
TRACY,Female,1968,121
WAYNE,Male,1976,121
WILLIAM,Male,1974,121
AMANDA,Female,1993,120
ANNE,Female,1962,120
BRENDAN,Male,1995,120
BRIAN,Male,1967,120
BRIAN,Male,1970,120
CLINTON,Male,1983,120
DAMIEN,Male,1981,120
DARRYL,Male,1964,120
ELIZABETH,Female,1996,120
ETHAN,Male,1993,120
GARY,Male,1970,120
GEOFFREY,Male,1964,120
GLEN,Male,1972,120
GRAHAM,Male,1965,120
JADE,Female,1994,120
KIMBERLEY,Female,1990,120
LACHLAN,Male,1989,120
LAURA,Female,1986,120
LINDA,Female,1973,120
MELANIE,Female,1982,120
MELISSA,Female,1969,120
PETER,Male,1992,120
RONALD,Male,1962,120
SEAN,Male,1970,120
SHAUN,Male,1990,120
SIMON,Male,1969,120
STEVEN,Male,1994,120
TAYLA,Female,1995,120
ALEX,Male,1993,119
CAMERON,Male,2004,119
CRAIG,Male,1961,119
DAVID,Male,1998,119
ELIZABETH,Female,1974,119
GLEN,Male,1974,119
GREGORY,Male,1977,119
HAYLEY,Female,1984,119
JADE,Female,1990,119
JETT,Male,2005,119
JOEL,Male,2004,119
KAREN,Female,1979,119
KATHLEEN,Female,1961,119
MARIA,Female,1968,119
MITCHELL,Male,1985,119
NATALIE,Female,1972,119
NATALIE,Female,1985,119
NICOLE,Female,1968,119
RENEE,Female,1993,119
RHYS,Male,1992,119
SEAN,Male,1995,119
SUZANNE,Female,1968,119
AARON,Male,1973,118
ALEXANDRA,Female,1998,118
ANGELA,Female,1968,118
ANGUS,Male,2000,118
ANNA,Female,1979,118
BELINDA,Female,1973,118
BRENDAN,Male,1981,118
BRIAN,Male,1971,118
CHLOE,Female,1994,118
COREY,Male,1997,118
EMILY,Female,1984,118
GARRY,Male,1960,118
GAVIN,Male,1966,118
GLEN,Male,1975,118
GREGORY,Male,1981,118
JADE,Female,1998,118
JOANNE,Female,1977,118
JONATHAN,Male,1983,118
JOSEPH,Male,1989,118
JULIE,Female,1978,118
KATHERINE,Female,1981,118
KEVIN,Male,1970,118
LIAM,Male,1991,118
MARIA,Female,1963,118
MARIA,Female,1964,118
NATASHA,Female,1978,118
NATASHA,Female,1995,118
SCOTT,Male,1995,118
SOPHIE,Female,1991,118
STEPHANIE,Female,1985,118
TANIA,Female,1969,118
TANIA,Female,1973,118
TAYLOR,Female,1993,118
TREVOR,Male,1971,118
WENDY,Female,1972,118
ALLAN,Male,1962,117
ANNA,Female,1980,117
ANNE,Female,1966,117
BARRY,Male,1962,117
BARRY,Male,1963,117
BENJAMIN,Male,1972,117
CAMERON,Male,2003,117
CAROL,Female,1960,117
COLIN,Male,1964,117
COLIN,Male,1965,117
COURTNEY,Female,1988,117
DANIELLE,Female,1979,117
EMILY,Female,1985,117
ETHAN,Male,1994,117
GLEN,Male,1963,117
HARRISON,Male,1995,117
JENNIFER,Female,1986,117
JODIE,Female,1970,117
JORDAN,Male,1991,117
KATRINA,Female,1985,117
KENNETH,Male,1966,117
MADDISON,Female,2005,117
MADELEINE,Female,1997,117
PAIGE,Female,2005,117
ROBYN,Female,1969,117
RODNEY,Male,1970,117
RONALD,Male,1964,117
RUBY,Female,2003,117
SEAN,Male,1989,117
SHANE,Male,1987,117
SHAUN,Male,1984,117
SIMON,Male,1986,117
STACEY,Female,1981,117
STEPHANIE,Female,1986,117
SUZANNE,Female,1971,117
TROY,Male,1969,117
ZACHARY,Male,1992,117
ALYSSA,Female,2004,116
AMY,Female,2005,116
ANGUS,Male,2004,116
ANNETTE,Female,1969,116
ASHLEIGH,Female,1999,116
CHELSEA,Female,1995,116
DEAN,Male,1986,116
ELIZABETH,Female,1995,116
FIONA,Female,1968,116
GREGORY,Male,1980,116
GREGORY,Male,1982,116
JADE,Female,1993,116
KYLE,Male,1989,116
LAURA,Female,1985,116
LAURA,Female,1999,116
LINDA,Female,1975,116
LISA,Female,1991,116
MADELINE,Female,1996,116
MADELINE,Female,1997,116
MEGAN,Female,1993,116
PATRICK,Male,2000,116
RACHEL,Female,1978,116
RENEE,Female,1981,116
RICHARD,Male,1979,116
SANDRA,Female,1974,116
SEAN,Male,1996,116
SHANNON,Female,1997,116
STEPHEN,Male,1987,116
SUZANNE,Female,1972,116
TIMOTHY,Male,1966,116
ZACHARY,Male,1989,116
ADRIAN,Male,1981,115
ALEXANDER,Male,1986,115
ALLAN,Male,1964,115
AMANDA,Female,1966,115
ANDREA,Female,1964,115
ANDREW,Male,2002,115
ANNETTE,Female,1968,115
ASHLEY,Male,1981,115
BLAKE,Male,1992,115
BRAYDEN,Male,2005,115
BRENDAN,Male,1991,115
BROOKE,Female,2003,115
BRUCE,Male,1968,115
CHRISTOPHER,Male,2001,115
COURTNEY,Female,2001,115
DEAN,Male,1985,115
DECLAN,Male,2004,115
DONNA,Female,1976,115
HOLLY,Female,1998,115
JADE,Female,1991,115
JESSE,Male,2005,115
JOHN,Male,1997,115
JOSHUA,Male,1979,115
KATE,Female,1998,115
KELLY,Female,1973,115
KELLY,Female,1986,115
KERRY,Female,1970,115
KYLE,Male,1988,115
MARIA,Female,1966,115
MARY,Female,1962,115
NATHAN,Male,2004,115
PATRICIA,Female,1971,115
RHYS,Male,1990,115
SAMUEL,Male,1984,115
TAMARA,Female,1976,115
TAMARA,Female,1987,115
TONI,Female,1969,115
ANDREW,Male,2003,114
BROOKE,Female,2002,114
CASSANDRA,Female,1986,114
CHRISTOPHER,Male,2002,114
DANIELLE,Female,1997,114
DEAN,Male,1989,114
ETHAN,Male,1996,114
FIONA,Female,1978,114
HAYLEY,Female,1992,114
ISAAC,Male,2002,114
JEFFREY,Male,1967,114
JOEL,Male,2003,114
JONATHAN,Male,1982,114
KATE,Female,1999,114
KATHLEEN,Female,1963,114
KAYLA,Female,1992,114
KENNETH,Male,1965,114
LUKE,Male,1976,114
PATRICK,Male,1994,114
PATRICK,Male,1997,114
RUSSELL,Male,1971,114
SAMANTHA,Female,1976,114
SAMANTHA,Female,2002,114
SHANNON,Female,1980,114
SHANNON,Female,1996,114
SHAUN,Male,1979,114
SUZANNE,Female,1961,114
VICKI,Female,1964,114
AARON,Male,2000,113
ADRIAN,Male,1983,113
AMY,Female,2004,113
ANGUS,Male,2003,113
ANN,Female,1961,113
ANNETTE,Female,1967,113
BENJAMIN,Male,1971,113
CALLUM,Male,1998,113
CHLOE,Female,1987,113
CLINTON,Male,1979,113
COLIN,Male,1962,113
COREY,Male,1990,113
CRAIG,Male,1960,113
DANIEL,Male,1961,113
DECLAN,Male,2005,113
GLEN,Male,1964,113
GRAHAM,Male,1966,113
IAN,Male,1973,113
IAN,Male,1974,113
JASMINE,Female,1994,113
JODIE,Female,1984,113
JOHN,Male,1995,113
KAI,Male,2004,113
KATHLEEN,Female,1960,113
KATRINA,Female,1980,113
MALCOLM,Male,1961,113
MARK,Male,1993,113
MEGAN,Female,1972,113
MELISSA,Female,1994,113
OLIVER,Male,2003,113
PATRICK,Male,1992,113
RACHEL,Female,1977,113
REBECCA,Female,2000,113
RENEE,Female,1979,113
SEAN,Male,1968,113
SEAN,Male,1982,113
TAYLAH,Female,2002,113
TIMOTHY,Male,1999,113
TONY,Male,1970,113
AARON,Male,1999,112
ALEX,Male,1994,112
ALEX,Male,1998,112
ALEX,Male,2004,112
ALLAN,Male,1961,112
AMANDA,Female,1992,112
ANGELA,Female,1987,112
BRENDAN,Male,1976,112
BRUCE,Male,1966,112
CALLUM,Male,1997,112
CATHERINE,Female,1976,112
CATHERINE,Female,1980,112
CHELSEA,Female,1997,112
DEBORAH,Female,1974,112
ELIZABETH,Female,1980,112
GLEN,Male,1961,112
GLEN,Male,1971,112
GLENN,Male,1970,112
HOLLY,Female,1996,112
JAMIE,Male,1985,112
JANELLE,Female,1965,112
JASMINE,Female,1995,112
JEFFREY,Male,1971,112
JESSE,Male,2003,112
KELLY,Female,1975,112
KIMBERLEY,Female,1983,112
KYLE,Male,2005,112
LAURA,Female,1984,112
MADELEINE,Female,1995,112
MARIA,Female,1965,112
MICHELLE,Female,1989,112
NATASHA,Female,1975,112
RACHAEL,Female,1991,112
ROSS,Male,1965,112
SIMON,Male,1980,112
SIMON,Male,1987,112
SUZANNE,Female,1966,112
TAMMY,Female,1975,112
THOMAS,Male,1982,112
TRACEY,Female,1977,112
TRACY,Female,1965,112
TRACY,Female,1973,112
TRENT,Male,1986,112
WARREN,Male,1968,112
ZOE,Female,1999,112
ANGUS,Male,2001,111
BRANDON,Male,2001,111
BROOKE,Female,2005,111
BRUCE,Male,1967,111
BRUCE,Male,1970,111
COOPER,Male,2000,111
DAVID,Male,1999,111
DEAN,Male,1967,111
DEAN,Male,1974,111
DECLAN,Male,2001,111
ELIZABETH,Female,1979,111
EMMA,Female,1975,111
GABRIELLE,Female,1998,111
GABRIELLE,Female,2001,111
GARY,Male,1971,111
GEOFFREY,Male,1969,111
GRANT,Male,1981,111
JUSTIN,Male,1996,111
KATHERINE,Female,1979,111
KATHERINE,Female,1990,111
KAYLA,Female,1998,111
KAYLA,Female,1999,111
KELLY,Female,1987,111
KYLE,Male,2004,111
MITCHELL,Male,1984,111
PATRICIA,Female,1968,111
RACHEL,Female,1973,111
RACHEL,Female,1979,111
RAYMOND,Male,1966,111
SIMON,Male,1988,111
STACEY,Female,1987,111
STACEY,Female,1990,111
STEPHANIE,Female,1998,111
TAHLIA,Female,2005,111
TRACEY,Female,1960,111
TRAVIS,Male,1997,111
TREVOR,Male,1969,111
ADAM,Male,2003,110
ALEX,Male,2002,110
ALLAN,Male,1960,110
ALYSSA,Female,2003,110
AMBER,Female,1999,110
ANDREA,Female,1970,110
ANTHONY,Male,1995,110
BARBARA,Female,1960,110
CAMERON,Male,1969,110
DANIELLE,Female,1980,110
FIONA,Female,1967,110
GABRIELLE,Female,2000,110
GEOFFREY,Male,1968,110
GLEN,Male,1968,110
GRANT,Male,1973,110
GREGORY,Male,1979,110
HARRY,Male,2004,110
ISABELLA,Female,1997,110
JACKSON,Male,1996,110
JANELLE,Female,1964,110
JONATHAN,Male,1985,110
KATE,Female,2000,110
MALCOLM,Male,1960,110
MELANIE,Female,1975,110
SIMON,Male,1984,110
SUSAN,Female,1977,110
TINA,Female,1971,110
TINA,Female,1972,110
TROY,Male,1983,110
WARREN,Male,1966,110
WARREN,Male,1967,110
WAYNE,Male,1977,110
WILLIAM,Male,1973,110
ALEXANDRA,Female,1989,109
ANGUS,Male,2002,109
BRETT,Male,1985,109
BRETT,Male,1988,109
CARLY,Female,1983,109
DAMIEN,Male,1984,109
DANIEL,Male,1963,109
ELIZABETH,Female,1977,109
GRAHAM,Male,1968,109
HANNAH,Female,1988,109
HELEN,Female,1975,109
ISAAC,Male,1997,109
JESSE,Male,2002,109
KATIE,Female,1982,109
KERRY,Female,1967,109
LOUISE,Female,1971,109
MADDISON,Female,1994,109
PATRICK,Male,1996,109
PETER,Male,1993,109
PETER,Male,1994,109
REBECCA,Female,2001,109
RICHARD,Male,1985,109
SEAN,Male,1987,109
SHANNON,Female,1992,109
STEPHEN,Male,1988,109
SUSAN,Female,1976,109
TAYLAH,Female,1997,109
TONI,Female,1971,109
TONI,Female,1972,109
TRACY,Female,1972,109
WILLIAM,Male,1979,109
ADRIAN,Male,1973,108
ALAN,Male,1965,108
AMELIA,Female,2003,108
ANGELA,Female,1989,108
ANNA,Female,1983,108
ANNE,Female,1967,108
ASHLEY,Male,1995,108
BELLA,Female,2005,108
BRITTANY,Female,1992,108
CASSANDRA,Female,1994,108
CHERYL,Female,1963,108
CHRISTOPHER,Male,2003,108
COLIN,Male,1966,108
COLIN,Male,1970,108
CRAIG,Male,1984,108
DANIELLE,Female,1978,108
DEAN,Male,1984,108
DONALD,Male,1960,108
DYLAN,Male,1991,108
GEOFFREY,Male,1965,108
GLENN,Male,1973,108
GREGORY,Male,1983,108
HELEN,Female,1976,108
HOLLY,Female,1997,108
JASON,Male,1966,108
JEFFREY,Male,1966,108
JOSEPH,Male,1985,108
JOSEPH,Male,1990,108
KAYLA,Female,1993,108
KELLY,Female,1972,108
KERRY,Female,1968,108
KEVIN,Male,1972,108
LINDA,Female,1974,108
LUCY,Female,2003,108
LYNETTE,Female,1964,108
MEGAN,Female,1978,108
NATASHA,Female,1993,108
OSCAR,Male,2005,108
SEAN,Male,1998,108
SHARON,Female,1977,108
SUSAN,Female,1978,108
TROY,Male,1984,108
WAYNE,Male,1978,108
ADRIAN,Male,1976,107
ADRIAN,Male,1980,107
ALAN,Male,1966,107
ANTHONY,Male,1996,107
BARBARA,Female,1961,107
CALLUM,Male,1996,107
CAMERON,Male,2005,107
CHARLIE,Male,2005,107
ERIN,Female,1996,107
GARY,Male,1972,107
GLENN,Male,1965,107
HAYLEY,Female,1999,107
JACQUELINE,Female,1967,107
JACQUELINE,Female,1971,107
JAYDEN,Male,1994,107
KATHERINE,Female,1983,107
KATHLEEN,Female,1964,107
KATHRYN,Female,1966,107
KELLIE,Female,1974,107
KELLY,Female,1988,107
KELLY,Female,1989,107
KIMBERLEY,Female,1988,107
LUCY,Female,2002,107
MARY,Female,1964,107
NATALIE,Female,1970,107
NATHAN,Male,1973,107
PATRICIA,Female,1970,107
RAYMOND,Male,1965,107
RENEE,Female,1977,107
ROSS,Male,1966,107
STEPHEN,Male,1989,107
TAYLA,Female,1994,107
ZOE,Female,1997,107
ADRIAN,Male,1977,106
ANNA,Female,1984,106
BRANDON,Male,2002,106
BRETT,Male,1987,106
BROOKE,Female,1990,106
COURTNEY,Female,1986,106
COURTNEY,Female,2002,106
DARREN,Male,1978,106
GAVIN,Male,1963,106
JAMIE,Male,1981,106
JODIE,Female,1985,106
JUDITH,Female,1966,106
JULIE,Female,1977,106
JUSTIN,Male,1997,106
KATHERINE,Female,1984,106
KATHLEEN,Female,1962,106
KATHRYN,Female,1972,106
KELLY,Female,1976,106
KRISTY,Female,1978,106
LISA,Female,1961,106
MARY,Female,1963,106
MEGAN,Female,1971,106
MELANIE,Female,1978,106
NATALIE,Female,1993,106
NATASHA,Female,1980,106
NEIL,Male,1969,106
NICOLE,Female,1995,106
PHILLIP,Male,1960,106
RICHARD,Male,1982,106
RUSSELL,Male,1968,106
SANDRA,Female,1975,106
SEAN,Male,1985,106
SEAN,Male,1988,106
SOPHIE,Female,1994,106
SUSAN,Female,1979,106
TAHLIA,Female,1997,106
TAYLA,Female,2001,106
TAYLOR,Female,1999,106
TONI,Female,1970,106
AARON,Male,1998,105
ADAM,Male,2002,105
AIDEN,Male,2005,105
ALEX,Male,1997,105
ASHLEY,Male,1983,105
BRENDAN,Male,1980,105
BRIANNA,Female,1998,105
HAYLEY,Female,1986,105
HAYLEY,Female,1993,105
JASON,Male,1995,105
KYLE,Male,1986,105
MEGAN,Female,1997,105
MIA,Female,2002,105
RUSSELL,Male,1970,105
SAMANTHA,Female,2003,105
SETH,Male,2004,105
SHAUN,Male,1988,105
TAYLA,Female,2000,105
TINA,Female,1970,105
TONI,Female,1968,105
TRISTAN,Male,1999,105
WARREN,Male,1960,105
ADRIAN,Male,1975,104
ANNE,Female,1965,104
ANTHONY,Male,1997,104
CALEB,Male,1996,104
CALLUM,Male,1995,104
CAROL,Female,1961,104
DEAN,Male,1993,104
DEBBIE,Female,1960,104
DEBRA,Female,1969,104
ERIN,Female,1994,104
ETHAN,Male,1995,104
HARRY,Male,2005,104
JAMIE,Male,1979,104
JANELLE,Female,1962,104
JANET,Female,1960,104
JEFFREY,Male,1973,104
JONATHAN,Male,1986,104
JORDAN,Male,1990,104
KENNETH,Male,1969,104
KIM,Female,1974,104
LEANNE,Female,1976,104
LILLY,Female,2005,104
LOGAN,Male,2005,104
MARGARET,Female,1966,104
MARIA,Female,1969,104
MELANIE,Female,1973,104
PAUL,Male,1989,104
RACHEL,Female,1972,104
REBECCA,Female,1970,104
ROBYN,Female,1968,104
SAMANTHA,Female,2001,104
SHAUN,Male,1986,104
SHAUN,Male,1992,104
SIMON,Male,1979,104
TARA,Female,1990,104
TAYLAH,Female,1999,104
TAYLAH,Female,2000,104
TIFFANY,Female,1989,104
TONY,Male,1971,104
WILLIAM,Male,1981,104
ADRIAN,Male,1978,103
ALEX,Male,2005,103
ALEXANDRA,Female,2000,103
AMBER,Female,2004,103
ANNETTE,Female,1965,103
BRENDAN,Male,1979,103
CAROLYN,Female,1963,103
CAROLYN,Female,1964,103
CASSANDRA,Female,1991,103
COREY,Male,2001,103
DANIELLE,Female,1975,103
DARREN,Male,1964,103
ERIN,Female,1982,103
GABRIELLE,Female,1999,103
GLENN,Male,1969,103
JAMIE,Male,1980,103
JAMIE,Male,1982,103
JAMIE,Male,1993,103
JASMINE,Female,1993,103
JENNIFER,Female,1980,103
JOEL,Male,2002,103
KATHLEEN,Female,1965,103
KERRY,Female,1971,103
LEANNE,Female,1974,103
MELANIE,Female,1974,103
MELANIE,Female,1983,103
NATALIE,Female,1971,103
NICOLE,Female,1996,103
RENEE,Female,1988,103
RUSSELL,Male,1967,103
RYAN,Male,1979,103
SEAN,Male,1981,103
SEAN,Male,1997,103
STACEY,Female,1980,103
STACEY,Female,1989,103
TANYA,Female,1983,103
TAYLA,Female,2002,103
TAYLAH,Female,1998,103
TINA,Female,1974,103
TRACEY,Female,1979,103
TRACY,Female,1966,103
TRENT,Male,1987,103
TREVOR,Male,1968,103
WARREN,Male,1969,103
WARREN,Male,1970,103
ADRIAN,Male,1982,102
ALEXANDRA,Female,1999,102
ALLAN,Male,1968,102
ANGUS,Male,1999,102
ANNETTE,Female,1966,102
ASHLEY,Male,1994,102
BRIANNA,Female,2003,102
CAITLIN,Female,1988,102
CLINTON,Male,1982,102
CRAIG,Male,1987,102
DANIEL,Male,1962,102
ELIJAH,Male,2004,102
ELIZABETH,Female,2002,102
ERIN,Female,1987,102
ERIN,Female,1995,102
GLEN,Male,1966,102
GRANT,Male,1978,102
GRANT,Male,1983,102
GREGORY,Male,1985,102
JACKSON,Male,1993,102
JAMIE,Male,1976,102
JAMIE,Male,1986,102
JOANNE,Female,1981,102
JONATHAN,Male,1989,102
JUDITH,Female,1967,102
KENNETH,Male,1968,102
KYM,Female,1964,102
KYM,Female,1966,102
LAURA,Female,2002,102
LISA,Female,1990,102
MEGAN,Female,1994,102
NATASHA,Female,1996,102
NATASHA,Female,1999,102
RENEE,Female,1987,102
TAMARA,Female,1991,102
TRACY,Female,1974,102
WENDY,Female,1974,102
WILLIAM,Male,1978,102
AARON,Male,1972,101
AARON,Male,2002,101
ALEX,Male,2000,101
AMBER,Female,2000,101
ANDREW,Male,2001,101
ASHLEIGH,Female,2000,101
ASHLEY,Male,1982,101
BARRY,Male,1965,101
BLAKE,Male,1991,101
BRADLEY,Male,1999,101
CALLUM,Male,2002,101
DAMIEN,Male,1983,101
DANIELLE,Female,1996,101
DEAN,Male,1975,101
DEAN,Male,1992,101
DIANE,Female,1960,101
GARY,Male,1973,101
JANELLE,Female,1966,101
JEREMY,Male,1995,101
JOEL,Male,2001,101
JOSEPH,Male,1988,101
KATIE,Female,1991,101
KYLE,Male,2003,101
LAUREN,Female,2003,101
MADISON,Female,1994,101
MELANIE,Female,1981,101
NICHOLAS,Male,1978,101
OSCAR,Male,2004,101
PAUL,Male,1990,101
PETER,Male,1996,101
RACHEL,Female,2000,101
RICHARD,Male,1983,101
RICHARD,Male,1984,101
RONALD,Male,1963,101
SCOTT,Male,1996,101
SHANNON,Female,1981,101
STACEY,Female,1985,101
STACEY,Female,1988,101
STEPHEN,Male,1991,101
TAHLIA,Female,2000,101
TAMARA,Female,1983,101
TONI,Female,1967,101
VANESSA,Female,1972,101
VICKI,Female,1969,101
WAYNE,Male,1979,101
WILLIAM,Male,1975,101
ZACHARY,Male,1990,101
ALLAN,Male,1963,100
AMANDA,Female,1965,100
ANDREA,Female,1971,100
ANNETTE,Female,1962,100
BRENDAN,Male,1969,100
BRENDAN,Male,1999,100
CLINTON,Male,1978,100
DARRYL,Male,1966,100
DEAN,Male,1972,100
DEBBIE,Female,1961,100
DONALD,Male,1962,100
GLEN,Male,1973,100
IMOGEN,Female,2004,100
JACQUELINE,Female,1972,100
JADE,Female,1989,100
JAMIE,Male,1975,100
JASON,Male,1996,100
JENNIFER,Female,1987,100
JONATHAN,Male,1988,100
KATHERINE,Female,1987,100
KATHERINE,Female,1988,100
KATHRYN,Female,1968,100
KIARA,Female,1999,100
KYM,Female,1967,100
LOUISE,Female,1982,100
MELISSA,Female,1995,100
RILEY,Male,1997,100
ROSS,Male,1967,100
SAMANTHA,Female,1977,100
SAMANTHA,Female,2005,100
SEAN,Male,2000,100
SHAUN,Male,1991,100
SOPHIE,Female,1992,100
STACEY,Female,1978,100
STEPHANIE,Female,1999,100
TAHLIA,Female,1999,100
TAMARA,Female,1990,100
THOMAS,Male,1981,100
TIMOTHY,Male,1961,100
TONY,Male,1972,100
ABBEY,Female,2002,99
ANGELA,Female,1965,99
BELINDA,Female,1985,99
BRODIE,Male,1996,99
BRODIE,Male,1998,99
BRUCE,Male,1969,99
CHRISTINE,Female,1978,99
COREY,Male,1999,99
COREY,Male,2002,99
CRAIG,Male,1985,99
DAMIEN,Male,1971,99
ERIN,Female,2000,99
IMOGEN,Female,2003,99
JAMIE,Male,1977,99
JANE,Female,1971,99
JESSE,Male,1988,99
KATE,Female,2001,99
KATHERINE,Female,1977,99
KATRINA,Female,1967,99
KELLY,Female,1974,99
KENNETH,Male,1967,99
KENNETH,Male,1971,99
KIMBERLEY,Female,1991,99
LAUREN,Female,1980,99
LEE,Male,1981,99
LOUISE,Female,1973,99
MAREE,Female,1961,99
MARGARET,Female,1968,99
MARIA,Female,1962,99
MARY,Female,1965,99
MARY,Female,1966,99
NARELLE,Female,1960,99
RACHAEL,Female,1993,99
RONALD,Male,1965,99
SAMUEL,Male,1983,99
SEAN,Male,1999,99
SHAUN,Male,1987,99
SOPHIE,Female,1990,99
TAHLIA,Female,2001,99
TAMARA,Female,1982,99
TARA,Female,1984,99
TAYLOR,Female,2001,99
TEGAN,Female,1986,99
TONY,Male,1973,99
TRACY,Female,1969,99
TRENT,Male,1979,99
ALYSSA,Female,2005,98
AMANDA,Female,1963,98
AMY,Female,1978,98
BRENDAN,Male,1978,98
CASSANDRA,Female,1995,98
CATHERINE,Female,1979,98
CHELSEA,Female,1996,98
COLIN,Male,1971,98
ETHAN,Male,1991,98
FIONA,Female,1966,98
FIONA,Female,1979,98
GRANT,Male,1971,98
HARRISON,Male,1994,98
HAYDEN,Male,1992,98
IMOGEN,Female,2005,98
JANET,Female,1961,98
JONATHAN,Male,1984,98
JOSEPH,Male,1982,98
JOSEPH,Male,1983,98
JULIE,Female,1979,98
JUSTIN,Male,1970,98
KATHERINE,Female,1980,98
KATHRYN,Female,1960,98
KENNETH,Male,1970,98
MADELEINE,Female,1996,98
MALCOLM,Male,1962,98
MITCHELL,Male,1983,98
PATRICK,Male,1989,98
REECE,Male,1991,98
ROBYN,Female,1971,98
SEAN,Male,1973,98
SHAUN,Male,1978,98
SIMON,Male,1978,98
STEPHEN,Male,1990,98
SUMMER,Female,2005,98
TAHLIA,Female,1998,98
TAHLIA,Female,2002,98
TAHLIA,Female,2003,98
TARA,Female,1985,98
THOMAS,Male,1980,98
TRACY,Female,1975,98
TREVOR,Male,1970,98
ADRIAN,Male,1971,97
AIDAN,Male,2004,97
AMBER,Female,1998,97
AMBER,Female,2005,97
ANDREA,Female,1972,97
BELINDA,Female,1984,97
BRENDAN,Male,1977,97
BRIAN,Male,1974,97
BRIANNA,Female,1997,97
BRODIE,Male,1997,97
BRUCE,Male,1971,97
COREY,Male,2000,97
GEOFFREY,Male,1972,97
GEORGIA,Female,1992,97
GLEN,Male,1976,97
GLENN,Male,1971,97
GRACE,Female,1995,97
GRAHAM,Male,1969,97
HARRY,Male,2001,97
HAYLEY,Female,2000,97
IAN,Male,1976,97
JACQUELINE,Female,1964,97
JACQUELINE,Female,1968,97
JOANNE,Female,1979,97
KATRINA,Female,1987,97
KERRY,Female,1972,97
LAURA,Female,2000,97
LOUISE,Female,1984,97
MELINDA,Female,1972,97
NATALIE,Female,1994,97
NEIL,Male,1965,97
PETA,Female,1977,97
PHILIP,Male,1960,97
PHOEBE,Female,2002,97
SEAN,Male,1972,97
SHANNON,Female,1982,97
TIMOTHY,Male,1964,97
TONY,Male,1968,97
ABBEY,Female,2005,96
ADRIAN,Male,1979,96
AIDAN,Male,2000,96
ALEX,Male,2003,96
AMBER,Female,1997,96
ANGELA,Female,1988,96
ANGELA,Female,1990,96
ASHLEIGH,Female,2001,96
BRADLEY,Male,2000,96
BROOKE,Female,1981,96
CALLUM,Male,2003,96
CATHERINE,Female,1978,96
CHLOE,Female,1986,96
