"","name","number","sex","year"
"836","Ethan",173,"Male",2019
"837","Luca",168,"Male",2019
"838","Riley",165,"Male",2019
"839","George",161,"Male",2019
"840","Benjamin",159,"Male",2019
"841","Jaxon",148,"Male",2019
"842","Xavier",145,"Male",2019
"843","Eli",143,"Male",2019
"844","Jacob",141,"Male",2019
"845","Jackson",140,"Male",2019
"846","Edward",140,"Male",2019
"847","Finn",137,"Male",2019
"848","Ryan",135,"Male",2019
"849","Sebastian",134,"Male",2019
"850","Flynn",134,"Male",2019
"851","Arthur",133,"Male",2019
"852","Isaac",129,"Male",2019
"853","Joseph",123,"Male",2019
"854","Kai",120,"Male",2019
"855","Patrick",117,"Male",2019
"856","Jasper",108,"Male",2019
"857","Connor",108,"Male",2019
"858","Hugo",107,"Male",2019
"859","Austin",102,"Male",2019
"860","Joshua",101,"Male",2019
"861","Beau",101,"Male",2019
"862","Ashton",98,"Male",2019
"863","Vincent",97,"Male",2019
"864","Theo",97,"Male",2019
"865","Louis",96,"Male",2019
"866","Daniel",94,"Male",2019
"867","Grayson",91,"Male",2019
"868","Ezra",91,"Male",2019
"869","Tyler",90,"Male",2019
"870","Sonny",90,"Male",2019
"871","Michael",90,"Male",2019
"872","Darcy",90,"Male",2019
"873","Nate",89,"Male",2019
"874","Jordan",89,"Male",2019
"875","Hamish",87,"Male",2019
"876","Caleb",87,"Male",2019
"877","Fletcher",86,"Male",2019
"878","Ryder",85,"Male",2019
"879","Angus",84,"Male",2019
"880","Ari",84,"Male",2019
"881","Spencer",82,"Male",2019
"882","Luke",81,"Male",2019
"883","Blake",81,"Male",2019
"884","Matthew",80,"Male",2019
"885","Billy",80,"Male",2019
"886","Roman",79,"Male",2019
"887","Braxton",79,"Male",2019
"888","Wyatt",78,"Male",2019
"889","Logan",78,"Male",2019
"890","Aiden",78,"Male",2019
"891","Chase",78,"Male",2019
"892","Zachary",77,"Male",2019
"893","Asher",77,"Male",2019
"894","Felix",76,"Male",2019
"895","Charles",75,"Male",2019
"896","Parker",74,"Male",2019
"897","Toby",71,"Male",2019
"898","Jayden",71,"Male",2019
"899","River",69,"Male",2019
"900","Phoenix",69,"Male",2019
"901","Jake",67,"Male",2019
"902","Owen",66,"Male",2019
"903","Lennox",65,"Male",2019
"904","Bodhi",63,"Male",2019
"905",NA,NA,"Male",2019
"906","Olivia",313,"Female",2019
"907","Charlotte",312,"Female",2019
"908","Amelia",305,"Female",2019
"909","Willow",293,"Female",2019
"910","Ava",286,"Female",2019
"911","Isla",279,"Female",2019
"912","Mia",261,"Female",2019
"913","Harper",241,"Female",2019
"914","Grace",231,"Female",2019
"915","Matilda",219,"Female",2019
"916","Ivy",215,"Female",2019
"917","Isabella",210,"Female",2019
"918","Sophie",208,"Female",2019
"919","Ella",207,"Female",2019
"920","Ruby",205,"Female",2019
"921","Evie",198,"Female",2019
"922","Sophia",181,"Female",2019
"923","Evelyn",181,"Female",2019
"924","Emily",178,"Female",2019
"925","Georgia",178,"Female",2019
"926","Chloe",173,"Female",2019
"927","Layla",165,"Female",2019
"928","Aria",164,"Female",2019
"929","Mila",154,"Female",2019
"930","Abigail",153,"Female",2019
"931","Zoe",151,"Female",2019
"932","Lucy",151,"Female",2019
"933","Sienna",150,"Female",2019
"934","Lily",146,"Female",2019
"935","Scarlett",142,"Female",2019
"936","Frankie",142,"Female",2019
"937","Violet",131,"Female",2019
"938","Zara",124,"Female",2019
"939","Penelope",124,"Female",2019
"940","Hannah",122,"Female",2019
"941","Aurora",121,"Female",2019
"942","Emma",120,"Female",2019
"943","Hazel",117,"Female",2019
"944","Ellie",114,"Female",2019
"945","Isabelle",111,"Female",2019
"946","Alice",111,"Female",2019
"947","Audrey",109,"Female",2019
"948","Summer",108,"Female",2019
"949","Poppy",107,"Female",2019
"950","Mackenzie",107,"Female",2019
"951","Luna",102,"Female",2019
"952","Savannah",99,"Female",2019
"953","Elsie",98,"Female",2019
"954","Sofia",94,"Female",2019
"955","Eva",94,"Female",2019
"956","Piper",93,"Female",2019
"957","Stella",92,"Female",2019
"958","Freya",91,"Female",2019
"959","Lilly",87,"Female",2019
"960","Harriet",87,"Female",2019
"961","Phoebe",84,"Female",2019
"962","Eleanor",84,"Female",2019
"963","Claire",84,"Female",2019
"964","Lola",83,"Female",2019
"965","Imogen",83,"Female",2019
"966","Florence",83,"Female",2019
"967","Elizabeth",83,"Female",2019
"968","Eloise",83,"Female",2019
"969","Millie",82,"Female",2019
"970","Ayla",81,"Female",2019
"971","Daisy",76,"Female",2019
"972","Charlie",73,"Female",2019
"973","Thea",71,"Female",2019
"974","Emilia",71,"Female",2019
"975","Maddison",69,"Female",2019
"976","Jasmine",69,"Female",2019
"977","Heidi",69,"Female",2019
"978","Maya",68,"Female",2019
"979","Annabelle",68,"Female",2019
"980","Bella",67,"Female",2019
"981","Delilah",67,"Female",2019
"982","Rose",66,"Female",2019
"983","Peyton",66,"Female",2019
"984","Olive",64,"Female",2019
"985","Madison",64,"Female",2019
"986","Maisie",64,"Female",2019
"987","Aaliyah",64,"Female",2019
"988","Addison",64,"Female",2019
"989","Bonnie",64,"Female",2019
"990","Sarah",63,"Female",2019
"991","Paige",61,"Female",2019
"992","Lacey",60,"Female",2019
"993","Eden",60,"Female",2019
"994","Chelsea",60,"Female",2019
"995","Sadie",59,"Female",2019
"996","Aubrey",58,"Female",2019
"997","Remi",57,"Female",2019
"998","Nevaeh",57,"Female",2019
"999","Maggie",57,"Female",2019
"1000","Adeline",57,"Female",2019
"1001","Pippa",56,"Female",2019
"1002","Hayley",56,"Female",2019
"1003","Brooklyn",56,"Female",2019
"1004","Madeline",55,"Female",2019
"1005","Lillian",55,"Female",2019
"1006","Alexis",55,"Female",2019
"1007","Oliver",510,"Male",2018
"1008","William",417,"Male",2018
"1009","Jack",387,"Male",2018
"1010","Noah",373,"Male",2018
"1011","Henry",301,"Male",2018
"1012","Harrison",285,"Male",2018
"1013","Thomas",271,"Male",2018
"1014","Leo",260,"Male",2018
"1015","Archer",259,"Male",2018
"1016","Theodore",254,"Male",2018
"1017","Hunter",252,"Male",2018
"1018","Hudson",250,"Male",2018
"1019","Cooper",249,"Male",2018
"1020","Alexander",249,"Male",2018
"1021","Lucas",240,"Male",2018
"1022","Charlie",240,"Male",2018
"1023","James",238,"Male",2018
"1024","Elijah",222,"Male",2018
"1025","Liam",213,"Male",2018
"1026","Mason",208,"Male",2018
"1027","Levi",203,"Male",2018
"1028","Lachlan",201,"Male",2018
"1029","Ethan",197,"Male",2018
"1030","Lincoln",196,"Male",2018
"1031","Harry",194,"Male",2018
"1032","Archie",188,"Male",2018
"1033","Arlo",184,"Male",2018
"1034","Carter",180,"Male",2018
"1035","Samuel",179,"Male",2018
"1036","Jackson",168,"Male",2018
"1037","Eli",166,"Male",2018
"1038","Benjamin",166,"Male",2018
"1039","Ryan",165,"Male",2018
"1040","Max",160,"Male",2018
"1041","Connor",155,"Male",2018
"1042","Riley",154,"Male",2018
"1043","George",152,"Male",2018
"1044","Jacob",149,"Male",2018
"1045","Xavier",148,"Male",2018
"1046","Jaxon",148,"Male",2018
"1047","Oscar",147,"Male",2018
"1048","Sebastian",141,"Male",2018
"1049","Finn",139,"Male",2018
"1050","Isaac",139,"Male",2018
"1051","Harvey",138,"Male",2018
"1052","Luca",133,"Male",2018
"1053","Joseph",133,"Male",2018
"1054","Joshua",133,"Male",2018
"1055","Hugo",124,"Male",2018
"1056","Edward",124,"Male",2018
"1057","Tyler",123,"Male",2018
"1058","Patrick",117,"Male",2018
"1059","Ashton",117,"Male",2018
"1060","Jasper",113,"Male",2018
"1061","Kai",111,"Male",2018
"1062","Austin",109,"Male",2018
"1063","Michael",108,"Male",2018
"1064","Blake",106,"Male",2018
"1065","Logan",103,"Male",2018
"1066","Darcy",99,"Male",2018
"1067","Nate",97,"Male",2018
"1068","Wyatt",95,"Male",2018
"1069","Flynn",95,"Male",2018
"1070","Sonny",94,"Male",2018
"1071","Asher",94,"Male",2018
"1072","Theo",92,"Male",2018
"1073","Arthur",90,"Male",2018
"1074","Charles",90,"Male",2018
"1075","Luke",88,"Male",2018
"1076","Chase",87,"Male",2018
"1077","Beau",87,"Male",2018
"1078","Daniel",86,"Male",2018
"1079","Spencer",84,"Male",2018
"1080","Parker",84,"Male",2018
"1081","Jayden",84,"Male",2018
"1082","Louis",83,"Male",2018
"1083","Ezra",83,"Male",2018
"1084","Braxton",82,"Male",2018
"1085","Angus",81,"Male",2018
"1086","Jordan",78,"Male",2018
"1087","Fletcher",78,"Male",2018
"1088","Ryder",77,"Male",2018
"1089","Vincent",77,"Male",2018
"1090","Hamish",77,"Male",2018
"1091","Dominic",74,"Male",2018
"1092","Matthew",73,"Male",2018
"1093","Reuben",70,"Male",2018
"1094","Hayden",70,"Male",2018
"1095","Caleb",70,"Male",2018
"1096","Toby",69,"Male",2018
"1097","Owen",69,"Male",2018
"1098","Phoenix",69,"Male",2018
"1099","Jake",68,"Male",2018
"1100","Dylan",67,"Male",2018
"1101","John",66,"Male",2018
"1102","Aiden",65,"Male",2018
"1103","Maxwell",64,"Male",2018
"1104","Hugh",64,"Male",2018
"1105","Grayson",63,"Male",2018
"1106","Lewis",62,"Male",2018
"1107",NA,NA,"Male",2018
"1108",NA,NA,"Male",2018
"1109",NA,NA,"Male",2018
"1110","Charlotte",408,"Female",2018
"1111","Ava",350,"Female",2018
"1112","Isla",312,"Female",2018
"1113","Olivia",306,"Female",2018
"1114","Amelia",283,"Female",2018
"1115","Mia",261,"Female",2018
"1116","Harper",259,"Female",2018
"1117","Willow",253,"Female",2018
"1118","Grace",229,"Female",2018
"1119","Evelyn",225,"Female",2018
"1120","Isabella",216,"Female",2018
"1121","Sophie",213,"Female",2018
"1122","Ella",210,"Female",2018
"1123","Matilda",207,"Female",2018
"1124","Ruby",199,"Female",2018
"1125","Evie",197,"Female",2018
"1126","Ivy",196,"Female",2018
"1127","Chloe",191,"Female",2018
"1128","Georgia",190,"Female",2018
"1129","Lucy",185,"Female",2018
"1130","Emily",182,"Female",2018
"1131","Sophia",177,"Female",2018
"1132","Aria",175,"Female",2018
"1133","Hannah",167,"Female",2018
"1134","Layla",159,"Female",2018
"1135","Lily",153,"Female",2018
"1136","Zoe",152,"Female",2018
"1137","Scarlett",149,"Female",2018
"1138","Abigail",149,"Female",2018
"1139","Frankie",147,"Female",2018
"1140","Sienna",136,"Female",2018
"1141","Emma",135,"Female",2018
"1142","Mila",134,"Female",2018
"1143","Zara",133,"Female",2018
"1144","Isabelle",130,"Female",2018
"1145","Alice",123,"Female",2018
"1146","Poppy",117,"Female",2018
"1147","Penelope",114,"Female",2018
"1148","Aurora",111,"Female",2018
"1149","Violet",110,"Female",2018
"1150","Mackenzie",109,"Female",2018
"1151","Elizabeth",100,"Female",2018
"1152","Eva",100,"Female",2018
"1153","Eleanor",97,"Female",2018
"1154","Savannah",96,"Female",2018
"1155","Stella",94,"Female",2018
"1156","Thea",93,"Female",2018
"1157","Ellie",93,"Female",2018
"1158","Florence",93,"Female",2018
"1159","Audrey",93,"Female",2018
"1160","Maddison",92,"Female",2018
"1161","Elsie",92,"Female",2018
"1162","Summer",90,"Female",2018
"1163","Piper",89,"Female",2018
"1164","Rose",88,"Female",2018
"1165","Alexis",88,"Female",2018
"1166","Hazel",86,"Female",2018
"1167","Harriet",85,"Female",2018
"1168","Luna",84,"Female",2018
"1169","Addison",84,"Female",2018
"1170","Sofia",81,"Female",2018
"1171","Peyton",81,"Female",2018
"1172","Freya",81,"Female",2018
"1173","Emilia",79,"Female",2018
"1174","Ayla",78,"Female",2018
"1175","Annabelle",77,"Female",2018
"1176","Claire",77,"Female",2018
"1177","Lilly",76,"Female",2018
"1178","Imogen",75,"Female",2018
"1179","Millie",74,"Female",2018
"1180","Adeline",74,"Female",2018
"1181","Daisy",74,"Female",2018
"1182","Phoebe",73,"Female",2018
"1183","Quinn",70,"Female",2018
"1184","Madison",70,"Female",2018
"1185","Eloise",70,"Female",2018
"1186","Jasmine",69,"Female",2018
"1187","Holly",68,"Female",2018
"1188","Harlow",65,"Female",2018
"1189","Olive",64,"Female",2018
"1190","Chelsea",64,"Female",2018
"1191","Brooklyn",63,"Female",2018
"1192","Bella",63,"Female",2018
"1193","Lola",62,"Female",2018
"1194","Anna",62,"Female",2018
"1195","Paige",61,"Female",2018
"1196","Pippa",61,"Female",2018
"1197","Charlie",61,"Female",2018
"1198","Aaliyah",60,"Female",2018
"1199","Bonnie",59,"Female",2018
"1200","Sarah",56,"Female",2018
"1201","Heidi",56,"Female",2018
"1202","Hayley",55,"Female",2018
"1203","Billie",55,"Female",2018
"1204","Indiana",54,"Female",2018
"1205","Eden",54,"Female",2018
"1206","Maya",53,"Female",2018
"1207","Clara",53,"Female",2018
"1208","Delilah",53,"Female",2018
"1209","Nevaeh",52,"Female",2018
"1210","Maggie",52,"Female",2018
"1211","Nevaeh",52,"Female",2018
"1212","Elena",52,"Female",2018
"1213","Oliver",510,"Male",2017
"1214","William",438,"Male",2017
"1215","Noah",360,"Male",2017
"1216","Jack",348,"Male",2017
"1217","Harrison",296,"Male",2017
"1218","Thomas",289,"Male",2017
"1219","Hudson",278,"Male",2017
"1220","Hunter",273,"Male",2017
"1221","James",263,"Male",2017
"1222","Henry",259,"Male",2017
"1223","Lucas",250,"Male",2017
"1224","Mason",247,"Male",2017
"1225","Cooper",240,"Male",2017
"1226","Elijah",237,"Male",2017
"1227","Lachlan",236,"Male",2017
"1228","Levi",229,"Male",2017
"1229","Charlie",215,"Male",2017
"1230","Ethan",210,"Male",2017
"1231","Samuel",207,"Male",2017
"1232","Leo",202,"Male",2017
"1233","Liam",198,"Male",2017
"1234","Archer",198,"Male",2017
"1235","Lincoln",196,"Male",2017
"1236","Alexander",187,"Male",2017
"1237","Theodore",186,"Male",2017
"1238","Harvey",177,"Male",2017
"1239","Harry",176,"Male",2017
"1240","Archie",176,"Male",2017
"1241","Joshua",169,"Male",2017
"1242","Connor",169,"Male",2017
"1243","Eli",169,"Male",2017
"1244","Xavier",168,"Male",2017
"1245","Benjamin",168,"Male",2017
"1246","Max",166,"Male",2017
"1247","Jackson",164,"Male",2017
"1248","Arlo",161,"Male",2017
"1249","Oscar",159,"Male",2017
"1250","Carter",159,"Male",2017
"1251","Riley",154,"Male",2017
"1252","Jacob",149,"Male",2017
"1253","Jaxon",144,"Male",2017
"1254","Ryan",143,"Male",2017
"1255","Sebastian",142,"Male",2017
"1256","Finn",142,"Male",2017
"1257","Patrick",138,"Male",2017
"1258","George",137,"Male",2017
"1259","Tyler",128,"Male",2017
"1260","Flynn",124,"Male",2017
"1261","Isaac",122,"Male",2017
"1262","Daniel",120,"Male",2017
"1263","Edward",118,"Male",2017
"1264","Joseph",117,"Male",2017
"1265","Kai",116,"Male",2017
"1266","Luca",111,"Male",2017
"1267","Michael",110,"Male",2017
"1268","Hugo",107,"Male",2017
"1269","Parker",105,"Male",2017
"1270","Ashton",105,"Male",2017
"1271","Austin",105,"Male",2017
"1272","Sonny",102,"Male",2017
"1273","Nate",101,"Male",2017
"1274","Chase",101,"Male",2017
"1275","Blake",101,"Male",2017
"1276","Logan",100,"Male",2017
"1277","Jordan",99,"Male",2017
"1278","Matthew",96,"Male",2017
"1279","Braxton",94,"Male",2017
"1280","Caleb",93,"Male",2017
"1281","Hamish",91,"Male",2017
"1282","Jayden",91,"Male",2017
"1283","Angus",91,"Male",2017
"1284","Beau",89,"Male",2017
"1285","Zachary",88,"Male",2017
"1286","Vincent",87,"Male",2017
"1287","Fletcher",87,"Male",2017
"1288","Spencer",85,"Male",2017
"1289","Owen",84,"Male",2017
"1290","Luke",84,"Male",2017
"1291","Ryder",83,"Male",2017
"1292","Louis",83,"Male",2017
"1293","Darcy",83,"Male",2017
"1294","Wyatt",82,"Male",2017
"1295","Charles",81,"Male",2017
"1296","Phoenix",80,"Male",2017
"1297","Jasper",80,"Male",2017
"1298","Jake",79,"Male",2017
"1299","Asher",79,"Male",2017
"1300","Ezra",76,"Male",2017
"1301","Dominic",75,"Male",2017
"1302","Aiden",75,"Male",2017
"1303","Nathaniel",74,"Male",2017
"1304","Arthur",73,"Male",2017
"1305","Bodhi",73,"Male",2017
"1306","Dylan",71,"Male",2017
"1307","Toby",70,"Male",2017
"1308","Theo",70,"Male",2017
"1309","Hayden",69,"Male",2017
"1310","Seth",67,"Male",2017
"1311","Harley",65,"Male",2017
"1312","Hugh",65,"Male",2017
"1313","Charlotte",384,"Female",2017
"1314","Olivia",335,"Female",2017
"1315","Ava",305,"Female",2017
"1316","Amelia",303,"Female",2017
"1317","Mia",287,"Female",2017
"1318","Isla",282,"Female",2017
"1319","Harper",244,"Female",2017
"1320","Grace",239,"Female",2017
"1321","Ivy",232,"Female",2017
"1322","Evelyn",231,"Female",2017
"1323","Ella",229,"Female",2017
"1324","Willow",228,"Female",2017
"1325","Sophie",217,"Female",2017
"1326","Chloe",217,"Female",2017
"1327","Ruby",211,"Female",2017
"1328","Evie",203,"Female",2017
"1329","Emily",192,"Female",2017
"1330","Aria",186,"Female",2017
"1331","Georgia",184,"Female",2017
"1332","Lucy",183,"Female",2017
"1333","Isabella",183,"Female",2017
"1334","Lily",176,"Female",2017
"1335","Layla",170,"Female",2017
"1336","Matilda",163,"Female",2017
"1337","Zoe",162,"Female",2017
"1338","Sophia",162,"Female",2017
"1339","Scarlett",158,"Female",2017
"1340","Zara",148,"Female",2017
"1341","Sienna",146,"Female",2017
"1342","Hannah",135,"Female",2017
"1343","Abigail",135,"Female",2017
"1344","Piper",133,"Female",2017
"1345","Isabelle",128,"Female",2017
"1346","Emma",119,"Female",2017
"1347","Mackenzie",117,"Female",2017
"1348","Savannah",115,"Female",2017
"1349","Violet",115,"Female",2017
"1350","Mila",112,"Female",2017
"1351","Frankie",104,"Female",2017
"1352","Eva",103,"Female",2017
"1353","Poppy",100,"Female",2017
"1354","Audrey",100,"Female",2017
"1355","Alexis",97,"Female",2017
"1356","Addison",95,"Female",2017
"1357","Penelope",94,"Female",2017
"1358","Aurora",94,"Female",2017
"1359","Annabelle",92,"Female",2017
"1360","Alice",91,"Female",2017
"1361","Elizabeth",90,"Female",2017
"1362","Summer",87,"Female",2017
"1363","Ayla",86,"Female",2017
"1364","Maddison",83,"Female",2017
"1365","Phoebe",83,"Female",2017
"1366","Ellie",83,"Female",2017
"1367","Jasmine",82,"Female",2017
"1368","Peyton",80,"Female",2017
"1369","Freya",80,"Female",2017
"1370","Hazel",79,"Female",2017
"1371","Elsie",79,"Female",2017
"1372","Madison",75,"Female",2017
"1373","Emilia",74,"Female",2017
"1374","Eloise",73,"Female",2017
"1375","Claire",72,"Female",2017
"1376","Daisy",71,"Female",2017
"1377","Eleanor",69,"Female",2017
"1378","Eden",69,"Female",2017
"1379","Lilly",68,"Female",2017
"1380","Imogen",68,"Female",2017
"1381","Bella",68,"Female",2017
"1382","Chelsea",67,"Female",2017
"1383","Charlie",67,"Female",2017
"1384","Thea",66,"Female",2017
"1385","Stella",66,"Female",2017
"1386","Rose",66,"Female",2017
"1387","Paige",65,"Female",2017
"1388","Sofia",64,"Female",2017
"1389","Luna",63,"Female",2017
"1390","Maya",63,"Female",2017
"1391","Harlow",63,"Female",2017
"1392","Eliza",63,"Female",2017
"1393","Lacey",62,"Female",2017
"1394","Quinn",62,"Female",2017
"1395","Heidi",62,"Female",2017
"1396","Aaliyah",60,"Female",2017
"1397","Brooklyn",60,"Female",2017
"1398","Harriet",59,"Female",2017
"1399","Hayley",59,"Female",2017
"1400","Pippa",57,"Female",2017
"1401","Molly",57,"Female",2017
"1402","Lola",57,"Female",2017
"1403","Lara",57,"Female",2017
"1404","Florence",57,"Female",2017
"1405","Holly",56,"Female",2017
"1406","Millie",55,"Female",2017
"1407","Amity",55,"Female",2017
"1408","Madeline",52,"Female",2017
"1409","Indiana",52,"Female",2017
"1410","Madeleine",50,"Female",2017
"1411","Billie",50,"Female",2017
"1412","Ariana",50,"Female",2017
"1413","Oliver",527,"Male",2016
"1414","William",440,"Male",2016
"1415","Jack",362,"Male",2016
"1416","Thomas",330,"Male",2016
"1417","Noah",292,"Male",2016
"1418","Hunter",267,"Male",2016
"1419","Lachlan",253,"Male",2016
"1420","Harrison",252,"Male",2016
"1421","Mason",251,"Male",2016
"1422","Charlie",251,"Male",2016
"1423","Cooper",250,"Male",2016
"1424","James",248,"Male",2016
"1425","Hudson",248,"Male",2016
"1426","Levi",240,"Male",2016
"1427","Elijah",237,"Male",2016
"1428","Henry",236,"Male",2016
"1429","Samuel",225,"Male",2016
"1430","Ethan",225,"Male",2016
"1431","Alexander",225,"Male",2016
"1432","Liam",216,"Male",2016
"1433","Lucas",214,"Male",2016
"1434","Leo",212,"Male",2016
"1435","Max",208,"Male",2016
"1436","Archer",206,"Male",2016
"1437","Benjamin",198,"Male",2016
